crew_id,name,job,tmdbId
62901,Stephen Hegyes,Producer,60855
1396493,Rose Lam,Producer,60855
3045,P.J. Hogan,Director,236
3046,Lynda House,Producer,236
3047,Jocelyn Moorhouse,Producer,236
83313,Melanie Mayron,Director,48287
4499,Tom Shadyac,Director,3049
27889,Stephan Elliott,Director,2759
30209,Al Clark,Producer,2759
31857,Michael Hamlyn,Producer,2759
51675,Finola Dwyer,Producer,12635
3556,Roman Polanski,Producer,10497
6993,Charles H. Joffe,Producer,11382
4612,Robert Rehme,Producer,9331
4611,Mace Neufeld,Producer,9331
13015,Phillip Noyce,Director,9331
16853,Jessie Nelson,Director,10464
65378,Paula Mazur,Producer,10464
16853,Jessie Nelson,Producer,10464
29,Steve Tisch,Producer,10464
32035,Edward R. Pressman,Producer,9495
21085,Alex Proyas,Director,9495
21085,Alex Proyas,Producer,9495
39973,Caldecot Chubb,Producer,9495
57707,Jeff Most,Producer,9495
1127814,James A. Janowitz,Producer,9495
1127815,Gregory A. Gale,Producer,9495
4037,Ron Shelton,Director,29973
8215,Bruce Cohen,Producer,888
13581,Brian Levant,Director,888
24,Robert Zemeckis,Director,13
28,Wendy Finerman,Producer,13
30,Steve Starkey,Producer,13
7019,Duncan Kenworthy,Producer,712
6482,John Singleton,Director,16295
73834,Paul Hall,Producer,16295
81727,Darnell Martin,Director,48992
17699,Bruce A. Block,Producer,10879
31143,Mike Lobell,Producer,10660
41550,Andrew Bergman,Director,10660
7775,Stephen Sommers,Director,10714
11302,Edward S. Feldman,Producer,10714
66907,Raju Patel,Producer,10714
28669,Dimitri de Clercq,Producer,41647
226963,Ray Müller,Director,41647
1029767,Jacques de Clercq,Producer,41647
1144710,Hans-Jürgen Panitz,Producer,41647
15812,Roger Allers,Director,8587
18898,Rob Minkoff,Director,8587
4956,Bernardo Bertolucci,Director,1689
35581,Marianne Maddalena,Producer,11596
26713,Chuck Russell,Director,854
72427,Alan Rudolph,Director,23333
71079,Michael Ewing,Producer,36593
950637,William C. Gerrity,Producer,36593
13429,Robert LoCash,Producer,36593
7181,Robert K. Weiss,Producer,36593
71263,Frederick Zollo,Producer,12280
7399,Ben Stiller,Director,2788
322,Steve Golin,Producer,10427
6590,Sigurjón Sighvatsson,Producer,10427
18281,Donald Petrie,Director,11011
869,Gale Anne Hurd,Producer,49803
83588,Robert Allan Ackerman,Director,49803
323,Curtis Hanson,Director,8987
11813,David Foster,Producer,8987
10770,Lawrence Turman,Producer,8987
2209,Jan de Bont,Director,1637
33485,Ron Underwood,Director,15128
7623,Sam Raimi,Producer,8831
2710,James Cameron,Director,36955
3984,Stephanie Austin,Producer,36955
46085,Luis Mandoki,Director,10449
931,Douglas Wick,Producer,10395
8844,Lawrence Kasdan,Producer,12160
7847,Jim Wilson,Producer,12160
42301,Damian Harris,Director,40480
158634,Suri Krishnamma,Director,52038
9157,Jonathan Cavendish,Producer,52038
72125,Jefery Levy,Director,29444
35689,Keenen Ivory Wayans,Director,26352
133183,Robert Lee King,Director,39953
1066114,Brian Sloan,Director,39953
1087439,Raoul O'Connell,Director,39953
234793,Yves Angelo,Director,41580
4590,Russ Meyer,Director,315
4680,Eve Meyer,Producer,315
4590,Russ Meyer,Producer,315
67896,Doug McHenry,Director,22067
80537,Dave Borthwick,Director,18242
1726,Steven E. de Souza,Director,11667
70162,Kenzo Tsujimoto,Producer,11667
486,Wallace Wolodarsky,Director,32502
126837,Michael A. Nickles,Director,267188
1142481,Paul Warner,Director,28732
532207,Vincent Robert,Director,75555
92559,Richard Brandes,Producer,75555
129216,Theodore Thomas,Director,42981
1382436,Lucas Platt,Director,278939
1385254,Ross Kagan Marks,Director,291731
220152,Paul Williams,Director,226229
4040,Robert Wuhl,Director,203119
16401,Roberto Sneider,Director,172923
223910,Jack Baxter,Director,316098
1410160,Jefri Aalmuhammed,Director,316098
53599,Andrew Morahan,Director,8011
77076,Michael Corrente,Director,171857
16513,John G. Avildsen,Director,18069
88060,Jeff Pollack,Director,19092
15106,Thomas Schlamme,Director,38129
7145,Michael Lehmann,Director,13595
12988,Paul Michael Glaser,Director,46094
955583,Rosalie Swedlin,Producer,46094
58424,Lynn Kouf,Producer,9409
21155,Jim Kouf,Producer,9409
58047,Charles Finch,Producer,11853
42171,Jonathan Kaplan,Director,11853
78188,Whit Stillman,Director,16771
68687,Bill Forsyth,Director,46924
1994,Robert F. Colesberry,Producer,46924
8967,David Puttnam,Producer,46924
9987,Ian Bryce,Producer,11041
58448,Penelope Spheeris,Producer,11041
4610,John Landis,Director,306
1901,Caroline Thompson,Director,14522
63614,Robert Shapiro,Producer,14522
2042,Stephen Hopkins,Director,178
2184,Richard Barton Lewis,Producer,178
1586978,Michele Rappaport,Producer,19819
32765,Tony Richardson,Director,57834
39106,Robert H. Solo,Producer,57834
14800,Jennifer Chambers Lynch,Director,18215
112746,Philippe Caland,Producer,18215
364835,Carl Mazzocone,Producer,18215
380,Robert De Niro,Director,1607
3305,Jane Rosenthal,Producer,1607
57107,Adam Resnick,Director,26391
61175,John Whitesell,Director,117553
1150,Brian De Palma,Director,6075
1151,Martin Bregman,Producer,6075
17959,Judith Stevens,Producer,6075
56109,Michael Bregman,Producer,6075
1117763,Willi Bär,Producer,6075
66548,Paul Weiland,Director,11310
83412,Gary Daigler,Producer,18658
5707,Lili Fini Zanuck,Producer,18658
1297,Richard D. Zanuck,Producer,18658
8843,Mick Jackson,Director,18658
18308,Steve Barron,Director,9612
12882,Buzz Feitshans,Producer,2124
21806,Richard Rush,Director,2124
21809,David Matalon,Producer,2124
12964,Michael Ritchie,Director,26261
27236,Gregg Champion,Director,19176
564,Richard Linklater,Producer,9571
665,Howard G. Kazanjian,Producer,9739
20514,Michael Levy,Producer,9739
58838,Marco Brambilla,Director,9739
86,Bruce Brown,Director,24257
512,Laurie Parker,Producer,34444
1262602,Lucy Phillips,Producer,34444
1895,Carl Reiner,Director,26141
52012,Pierce Gardner,Producer,26141
41424,Katie Jacobs,Producer,26141
20640,Chen Kaige,Director,10997
2690,Peter Weir,Director,10443
16731,Paula Weinstein,Producer,10443
50855,Mark Rosenberg,Producer,10443
50949,Alek Keshishian,Director,16297
10967,Steve Kloves,Director,18551
17784,John Irvin,Director,25440
18254,Simon Wincer,Director,1634
7490,Randy Ostrow,Producer,13815
52358,Boaz Yakin,Director,13815
75624,JoAnn Fregalette Jansen,Producer,13815
75625,Chrisann Verges,Producer,13815
1723,Walter Hill,Producer,35588
21373,John Alan Simon,Producer,2087
172993,Rose Troche,Director,18620
172993,Rose Troche,Producer,18620
32030,Guinevere Turner,Producer,18620
5696,Bruce Beresford,Director,41006
39996,Sidney Lumet,Director,4916
355372,Robert Kline,Producer,31642
12936,Jim Abrahams,Director,9255
57011,Greg Norberg,Producer,9255
94996,Julianna Lavin,Director,26271
65859,Christopher Monger,Director,10612
53358,Sarah Curtis,Producer,10612
1127835,Scott Maitland,Producer,10612
77593,Paul Sarony,Producer,10612
19684,Bille August,Director,2259
673,Bernd Eichinger,Producer,2259
77733,Eric Meza,Director,16097
1223,Joel Coen,Director,11934
1224,Ethan Coen,Producer,11934
3388,James L. Brooks,Director,106143
3388,James L. Brooks,Producer,106143
774,"Daniel Petrie, Jr.",Director,12475
24177,Michael Rotenberg,Producer,12475
28867,Jeff Apple,Producer,9386
53334,Jim Sheridan,Director,7984
53334,Jim Sheridan,Producer,7984
230059,Matty Rich,Director,59930
71417,Gene Levy,Producer,6
488,Steven Spielberg,Director,329
2211,Gerald R. Molen,Producer,329
58498,Dominic Sena,Director,10909
69045,Aristides McGarry,Producer,10909
8297,Roger Avary,Director,507
4697,Samuel Hadida,Producer,507
40549,Daniel Petrie,Director,29918
40437,Stephen J. Roth,Producer,9593
90037,James Lapine,Director,42580
57147,Paul Hogan,Director,22317
71192,Greg Coote,Director,22317
224,David Cronenberg,Director,1413
6202,Gabriella Martinelli,Producer,1413
3392,Michael Douglas,Producer,12121
71339,Rick Bieber,Producer,12121
7530,Rachel Pfeffer,Producer,2246
1092,Jim Thomas,Producer,2320
1094,John Thomas,Producer,2320
2523,Stuart Baird,Director,2320
2304,Anatole Dauman,Producer,5879
46230,Nagisa Ōshima,Director,5879
46230,Nagisa Ōshima,Producer,5879
119232,Tom Noonan,Director,83718
4899,Scott Macaulay,Producer,83718
4898,Robin O'Hara,Producer,83718
11181,Kenneth Branagh,Producer,11971
39992,Stephen Evans,Producer,11971
1205,Richard Gere,Producer,2625
27541,Alan Greisman,Producer,2625
27542,Debra Greenfield,Producer,2625
2239,Anthony Minghella,Director,31911
982224,Marianne Moloney,Producer,31911
2157,Robin Williams,Producer,788
11709,Marsha Garces Williams,Producer,788
11712,Joan Bradshaw,Producer,788
20423,Simon Channing Williams,Producer,21450
65452,Mike Leigh,Director,21450
16939,Michael Tolkin,Director,41588
62055,Alan Zweibel,Producer,31586
57206,Sally Potter,Director,9300
57466,Christopher Sheppard,Producer,9300
3718,David Valdes,Producer,9559
16294,Jonathan Demme,Director,9800
16294,Jonathan Demme,Producer,9800
16297,Edward Saxon,Producer,9800
10757,Jane Campion,Director,713
1462022,Alain Depardieu,Producer,713
75478,Mark Turnbull,Producer,713
6482,John Singleton,Producer,8291
9249,Steve Nicolaides,Producer,8291
65043,Samuel Goldwyn Jr.,Producer,18133
29482,Stuart Orme,Director,25557
141450,Mel Smith,Director,22588
16296,Ronald M. Bozman,Producer,10872
1483064,Jeffrey Weiss,Producer,10872
8406,John Calley,Producer,1245
14911,Penny Marshall,Director,11858
648,Philip Kaufman,Director,7007
51807,Peter Kaufman,Producer,7007
9168,Alan Parker,Director,10467
9168,Alan Parker,Producer,10467
41587,Armyan Bernstein,Producer,10467
44056,Fred Dekker,Director,5550
25600,Patrick Crowley,Producer,5550
21377,Peter Medak,Director,2088
8251,Hilary Henkin,Producer,2088
65026,Geoffrey Wright,Director,10412
65027,Ian Pringle,Producer,10412
65028,Daniel Scharf,Producer,10412
138322,Victor Nunez,Director,47889
15858,Tim Hunter,Director,56583
127283,Cyril Collard,Director,41878
930,Branko Lustig,Producer,424
2260,Steven Zaillian,Director,14291
15906,William Horberg,Producer,14291
8969,Chris Menges,Director,103413
18073,Sarah Radclyffe,Producer,103413
50871,Tom Luddy,Producer,11236
2871,Fred Roos,Producer,11236
10367,John Waters,Director,11592
1809723,John Fiedler,Producer,11592
42149,Willi Bär,Producer,8850
52968,Russell Mulcahy,Director,8850
4786,Richard Attenborough,Director,10445
4786,Richard Attenborough,Producer,10445
65329,Brian Eastman,Producer,10445
6476,Cary Brokaw,Producer,695
10416,Mike Kaplan,Producer,695
10417,David Levy,Producer,695
33405,Gillies MacKinnon,Director,43535
72628,Sue Milliken,Producer,12519
12922,Gary Foster,Producer,858
581,Michael Deeley,Producer,78
54590,Steve Rash,Director,13203
65021,Marty Kaplan,Producer,11074
63943,Rowdy Herrington,Director,11074
111687,Arthur Joffé,Director,33367
58164,Annabel Jankel,Director,9607
58165,Rocky Morton,Director,9607
2359,Jake Eberts,Producer,9607
9185,Tom Engelman,Producer,9057
28239,David Twohy,Producer,9057
45645,Deran Sarafian,Director,9057
78012,François Girard,Director,20967
41549,Andrew Fleming,Director,10635
12824,Don Hahn,Producer,9479
57646,Henry Selick,Director,9479
16566,George P. Cosmatos,Director,11969
127542,Bob Misiorowski,Producer,11969
53387,Heywood Gould,Director,41590
5720,Christopher Meledandri,Producer,41590
4507,Gary Barber,Producer,319
4702,Bill Unger,Producer,319
21113,D.A. Pennebaker,Director,26408
89814,R. J. Cutler,Producer,26408
115891,Chris Hegedus,Director,26408
117821,Wendy Ettinger,Producer,26408
117822,Frazer Pennebaker,Producer,26408
74299,Pixote Hunt,Director,15139
1164376,Maurice Hunt,Director,15139
1212571,Jerry Ciccoritti,Director,161158
1379645,Allan Levine,Producer,161158
1379646,Eric Norlen,Producer,161158
70241,Jennifer Warren,Director,218473
85547,Mark Malone,Director,85247
66605,Todd Solondz,Director,11446
66605,Todd Solondz,Producer,11446
20718,Claude Berri,Director,51980
2778,Dennis Hopper,Director,24405
10828,Guillermo del Toro,Director,11655
17001,Bertha Navarro,Producer,11655
70366,Arthur Gorson,Producer,11655
69696,Daniel Algrant,Director,11800
309,Pedro Almodóvar,Director,8223
6220,Gurinder Chadha,Director,14587
3030,Andrew Scheinman,Director,31504
91565,Åke Sandgren,Director,41653
3868,Waldemar Bergendahl,Producer,41653
17250,David Lascelles,Producer,53185
1006705,Eva Sereny,Director,95743
57120,Mark Lombardo,Producer,95743
26265,Lina Wertmüller,Director,23637
101590,Ciro Ippolito,Producer,23637
38023,Michael Patrick King,Producer,10897
66883,Bill Oakes,Producer,10897
1354907,Rémy Duchemin,Director,349394
1174031,George T. Miller,Director,21352
105114,Ricky Tognazzi,Director,68806
67756,Michael Austin,Director,37345
109402,Rob Epstein,Director,32562
109403,Jeffrey Friedman,Director,32562
109402,Rob Epstein,Producer,32562
109403,Jeffrey Friedman,Producer,32562
1621170,Caroline Spry,Producer,32562
69488,Nanni Moretti,Director,25403
1066960,María Luisa Bemberg,Director,124304
31024,Betty Thomas,Director,9066
56887,Lloyd J. Schwartz,Producer,9066
56888,Sherwood Schwartz,Producer,9066
56886,David Kirkpatrick,Producer,9066
3427,Lisa Weinstein,Producer,251
3428,Howard W. Koch,Producer,251
15810,Ron Clements,Director,812
15810,Ron Clements,Producer,812
15811,John Musker,Director,812
15811,John Musker,Producer,812
1269,Kevin Costner,Director,581
589306,Steve Cohen,Director,80350
3804,Peter Guber,Producer,268
16298,Kenneth Utt,Producer,274
5446,David Hand,Director,408
2106,Walt Disney,Producer,408
62047,Gary Trousdale,Director,10020
62048,Kirk Wise,Director,10020
12910,Sarah McArthur,Producer,10020
11429,Hamilton Luske,Director,10895
11426,Ben Sharpsteen,Director,10895
125340,Yuri Mamin,Director,41043
125343,Lavranti Aimrachvilli,Producer,41043
125344,Guy Séligmann,Producer,41043
7767,Sam Peckinpah,Director,576
7768,Phil Feldman,Producer,576
7766,Roy N. Sickner,Producer,576
78258,C.M. Talkington,Director,15477
134026,Huang Jianxin,Director,59146
228922,Wong Ying-Cheung,Producer,59146
1080040,Jean Bach,Director,124472
54967,Sam Weisman,Director,30528
2162,Lynda Obst,Producer,7300
15557,Bill Condon,Director,10824
15802,Gregg Fienberg,Producer,10824
116607,Stephen Poliakoff,Director,261246
4755,David R. Ellis,Director,25059
146177,Barry Jossen,Producer,25059
70616,Gerald Potterton,Director,11827
55952,Nancy Rae Stone,Producer,8766
176246,Kevin Yagher,Director,8766
55116,Joe Chappelle,Director,8766
32278,Matt Reeves,Director,23570
15344,J.J. Abrams,Producer,23570
181751,Jason Katims,Producer,23570
24657,Franco Zeffirelli,Director,47333
75474,Anna Campion,Director,54850
49552,Franco Brusati,Director,51242
57314,Wolfgang Reitherman,Director,10112
63670,Winston Hibler,Producer,10112
57314,Wolfgang Reitherman,Producer,10112
93,Esther García,Producer,4307
37526,Fernando Trueba,Director,46029
116103,Bill Couturié,Director,32308
6818,Werner Herzog,Director,88893
3560,Alain Sarde,Producer,52873
96627,André Téchiné,Director,52873
54767,Mika Kaurismäki,Director,340210
1044284,Férid Boughedir,Director,44281
1604815,Sylvain Bursztejn,Producer,44281
1447123,Hassen Daldoul,Producer,44281
1604817,Eliane Stutterheim,Producer,44281
78029,Martin Lawrence,Director,28121
72619,Stacy Title,Director,12520
72622,Matt Cooper,Producer,12520
72623,Larry Weinberg,Producer,12520
17812,Gregory Hoblit,Director,1592
173004,Clément Virgo,Director,166901
69719,Bruno Barreto,Director,36447
71852,Paul Sabella,Director,19042
952327,Larry Leker,Director,19042
15491,Rebecca O'Brien,Producer,38884
974388,Hal Salwen,Director,47449
70835,Jonathan R. Betuel,Director,36259
73496,Richard Pearce,Director,41852
230320,Todd Verow,Director,40926
21217,Jonathan Lynn,Director,9099
6371,Pippa Cross,Producer,2021
20773,Tim Sullivan,Director,2021
20774,Janette Day,Producer,2021
34682,Jeremiah S. Chechik,Director,10988
21177,Thierry Lhermitte,Producer,11479
37634,Louis Becker,Producer,11479
69537,Hervé Palud,Director,11479
43440,Martin Enlen,Director,398959
68998,Carlo Rola,Director,287305
20789,Claude Sautet,Director,12652
59973,Debra Martin Chase,Producer,10684
500,Tom Cruise,Producer,954
9183,Paula Wagner,Producer,954
6759,Friðrik Þór Friðriksson,Director,68445
2182,Pen Densham,Director,18989
1869,Sönke Wortmann,Director,10801
17080,Martin Moszkowicz,Producer,10801
105617,Park Chul-soo,Director,54285
12507,Raffaella De Laurentiis,Producer,8840
18878,Rob Cohen,Director,8840
14614,Joseph Vilsmaier,Director,278978
26595,Michael Verhoeven,Director,124625
11405,David Permut,Producer,11107
80526,Gray Hofmeyr,Director,16417
383819,Andre Scholtz,Producer,16417
559920,Richard Wherrett,Director,70934
9740,René Clément,Director,10363
15133,Goffredo Lombardo,Producer,10363
4173,Anthony Hopkins,Director,161070
65592,Karen Snow,Producer,10543
49831,Ric Kidney,Producer,10543
3954,Richard S. Wright,Producer,18414
21677,Barnaby Thompson,Producer,18414
47773,Paul Mazursky,Director,47502
15254,Emir Kusturica,Director,11902
1462023,Milorad Vucelic,Producer,11902
96934,Bo Widerberg,Director,27098
56877,Per Holst,Producer,27098
115983,Alan Mehrez,Director,25087
12160,Satyajit Ray,Director,5801
12160,Satyajit Ray,Producer,5801
12168,Bansi Chandragupta,Producer,5801
30021,Jim Mallon,Director,3065
30021,Jim Mallon,Producer,3065
23677,Joe Pytka,Director,2300
57132,Daniel Goldberg,Producer,2300
57601,Joe Medjuck,Producer,2300
53767,Roger Vadim,Director,8069
98940,Catherine Cyran,Director,288173
98094,Brett Piper,Director,187851
37852,George Hickenlooper,Director,27768
3776,Jean-Luc Godard,Director,8072
1488989,André Michelin,Producer,8072
20556,Bertrand Tavernier,Director,35797
545589,Henri Lassa,Producer,35797
20936,Adolphe Viezzi,Producer,35797
3097,Gordon Willis,Director,83857
8876,Randal Kleiser,Director,33245
1080036,Michael Blakemore,Director,124460
39298,Margarethe von Trotta,Director,105045
2147,Oren Koules,Producer,40001
57680,Dale Pollock,Producer,40001
206366,Ross Canter,Producer,40001
104404,Norberto Barba,Director,29621
585248,Eli Cohen,Director,117730
43786,Robert Mandel,Director,20762
1046169,Pat Verducci,Director,37144
172,Michael Winterbottom,Director,48260
73838,Steven Baigelman,Director,12656
42113,Zalman King,Director,38867
1661328,Barry Caillier,Director,277270
56059,Patrick Read Johnson,Director,25969
81964,Stijn Coninx,Director,44103
11147,John Cassavetes,Director,753
11147,John Cassavetes,Producer,753
11414,Maurice McEndree,Producer,753
11415,Al Ruban,Producer,753
129708,Stacy Cochran,Director,43634
15111,Jean-Claude Van Damme,Director,9103
59438,Mark Joffe,Director,90214
104507,Steve Gomer,Director,29649
12843,Richard Hashimoto,Producer,8866
36805,Audrey Wells,Producer,8866
